school_id,school_name,activity_name,alg,event_date,event_time,event_name,location,source_activity_url,matchup_link
1099,Christian Fellowship,Cross Country Boys,13,9/13,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=13,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=13&tournament=541202
1099,Christian Fellowship,Cross Country Boys,13,9/17,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=13,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=13&tournament=541203
1099,Christian Fellowship,Cross Country Boys,13,9/23,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=13,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=13&tournament=541204
1099,Christian Fellowship,Cross Country Boys,13,10/1,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=13,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=13&tournament=541205
1099,Christian Fellowship,Cross Country Boys,13,10/11,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=13,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=13&tournament=541188
1099,Christian Fellowship,Cross Country Boys,13,10/14,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=13,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=13&tournament=541206
1099,Christian Fellowship,Cross Country Boys,13,10/25,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=13,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=13&tournament=541207
1099,Christian Fellowship,Cross Country Girls,14,9/10,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=14,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=14&tournament=541213
1099,Christian Fellowship,Cross Country Girls,14,9/13,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=14,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=14&tournament=541214
1099,Christian Fellowship,Cross Country Girls,14,9/17,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=14,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=14&tournament=541215
1099,Christian Fellowship,Cross Country Girls,14,9/23,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=14,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=14&tournament=541216
1099,Christian Fellowship,Cross Country Girls,14,10/1,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=14,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=14&tournament=541217
1099,Christian Fellowship,Cross Country Girls,14,10/11,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=14,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=14&tournament=541218
1099,Christian Fellowship,Cross Country Girls,14,10/14,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=14,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=14&tournament=541219
1099,Christian Fellowship,Cross Country Girls,14,10/25,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=14,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=14&tournament=541220
1099,Christian Fellowship,Football,20,9/9,,North Callaway,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=20,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=20&comp=2602794
1099,Christian Fellowship,Football,20,9/25,6 - 14,West Middle with City Garden Middle,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=20,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=20&comp=2598424
1099,Christian Fellowship,Football,20,10/16,0 - 30,"Kirksville with Faith Lutheran Jr., Mary Immaculate",away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=20,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=20&comp=2621101
1099,Christian Fellowship,Football,20,10/16,12 - 12,"Kirksville with Faith Lutheran Jr., Mary Immaculate",away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=20,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=20&comp=2621101
1099,Christian Fellowship,Music,29,3/6,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=29,
1099,Christian Fellowship,Music,29,3/14,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=29,
1099,Christian Fellowship,Music,29,4/30-5/2,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=29,
1099,Christian Fellowship,Soccer Boys,33,8/28,0 - 5,Moberly,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2567605
1099,Christian Fellowship,Soccer Boys,33,8/28,,Moberly,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2567605
1099,Christian Fellowship,Soccer Boys,33,9/2,0 - 8,Battle with Columbia Independent,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2560237
1099,Christian Fellowship,Soccer Boys,33,9/2,,Battle with Columbia Independent,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2560237
1099,Christian Fellowship,Soccer Boys,33,9/4,5 - 0,Wright City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2553238
1099,Christian Fellowship,Soccer Boys,33,9/5,9 - 1,Smithton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2488271
1099,Christian Fellowship,Soccer Boys,33,9/9,10 - 2,Calvary Lutheran,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2567621
1099,Christian Fellowship,Soccer Boys,33,9/11,0 - 1 (1 OT),Sacred Heart,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2466726
1099,Christian Fellowship,Soccer Boys,33,9/13,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=33&tournament=521224
1099,Christian Fellowship,Soccer Boys,33,⤷ 9/13,8 - 0,Iberia,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2613973
1099,Christian Fellowship,Soccer Boys,33,⤷ 9/13,8 - 0,La Monte,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2613974
1099,Christian Fellowship,Soccer Boys,33,9/16,8 - 0,Eugene,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2582275
1099,Christian Fellowship,Soccer Boys,33,9/18,0 - 4,Southern Boone,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2581035
1099,Christian Fellowship,Soccer Boys,33,9/22,4 - 1,Fulton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2582261
1099,Christian Fellowship,Soccer Boys,33,9/22,,Fulton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2582261
1099,Christian Fellowship,Soccer Boys,33,9/25,6 - 4,Mexico,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2581036
1099,Christian Fellowship,Soccer Boys,33,9/25,,Mexico,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2581036
1099,Christian Fellowship,Soccer Boys,33,9/30,5 - 2,Stover,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2481693
1099,Christian Fellowship,Soccer Boys,33,10/2,2 - 4,Hickman (JV),home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2623821
1099,Christian Fellowship,Soccer Boys,33,10/6,4 - 3 (1 OT),Rock Bridge (JV),away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2555719
1099,Christian Fellowship,Soccer Boys,33,10/10,2 - 1,Missouri Military Academy,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2588722
1099,Christian Fellowship,Soccer Boys,33,10/10,0 - 0,Missouri Military Academy,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2588722
1099,Christian Fellowship,Soccer Boys,33,10/13,5 - 2,La Monte,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2466699
1099,Christian Fellowship,Soccer Boys,33,10/14,7 - 0,Iberia,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2586208
1099,Christian Fellowship,Soccer Boys,33,10/16,2 - 1,Capital City (JV),away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2567604
1099,Christian Fellowship,Soccer Boys,33,10/20,8 - 0,Green Ridge with Cole Camp,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2592833
1099,Christian Fellowship,Soccer Boys,33,10/23,5 - 1,Boonville,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2582283
1099,Christian Fellowship,Soccer Boys,33,10/27,1 - 6,Father Tolton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2607081
1099,Christian Fellowship,Soccer Boys,33,11/3-10,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/Activities/DistrictTournaments.aspx?alg=33&class=1&district=4&year=2025
1099,Christian Fellowship,Soccer Boys,33,⤷ 11/6,5 - 1,Eugene,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2635838
1099,Christian Fellowship,Soccer Boys,33,⤷ 11/10,0 - 3,Fatima,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=33&comp=2635839
1099,Christian Fellowship,Soccer Girls,34,3/14,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=34&tournament=571950
1099,Christian Fellowship,Soccer Girls,34,3/20,5:00 pm,Southern Boone,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2581038
1099,Christian Fellowship,Soccer Girls,34,3/31,6:00 pm,Fatima,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2672767
1099,Christian Fellowship,Soccer Girls,34,4/2,5:00 pm,Boonville,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2668788
1099,Christian Fellowship,Soccer Girls,34,4/7,5:00 pm,Sacred Heart,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2555743
1099,Christian Fellowship,Soccer Girls,34,4/10-11,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=34&tournament=545290
1099,Christian Fellowship,Soccer Girls,34,⤷ 4/10,TBD,Affton,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2714300
1099,Christian Fellowship,Soccer Girls,34,4/14,5:00 pm,Mexico,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2668789
1099,Christian Fellowship,Soccer Girls,34,4/17,5:00 pm,Stover with Cole Camp,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2560153
1099,Christian Fellowship,Soccer Girls,34,4/17,7:00 pm,Stover with Cole Camp,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2560153
1099,Christian Fellowship,Soccer Girls,34,4/20,5:00 pm,Eugene,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2582345
1099,Christian Fellowship,Soccer Girls,34,4/23,7:00 pm,Father Tolton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2578217
1099,Christian Fellowship,Soccer Girls,34,4/23,5:00 pm,Father Tolton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2578217
1099,Christian Fellowship,Soccer Girls,34,4/28,5:00 pm,Smithton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2628077
1099,Christian Fellowship,Soccer Girls,34,4/30,5:00 pm,Hickman,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2632782
1099,Christian Fellowship,Soccer Girls,34,5/4,5:00 pm,Wright City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2664548
1099,Christian Fellowship,Soccer Girls,34,5/8,5:00 pm,Gateway Legacy Sr. H.,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2715675
1099,Christian Fellowship,Soccer Girls,34,5/12,5:00 pm,Moberly,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2673459
1099,Christian Fellowship,Soccer Girls,34,5/14,5:00 pm,Battle,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=34,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=34&comp=2690698
1099,Christian Fellowship,Soccer Boys,35,9/5,8 - 0,Smithton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2591072
1099,Christian Fellowship,Soccer Boys,35,9/11-13,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=35&tournament=532521
1099,Christian Fellowship,Soccer Boys,35,⤷ 9/12,4 - 2,La Monte,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2619951
1099,Christian Fellowship,Soccer Boys,35,⤷ 9/12,1 - 2,Smithton,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2619952
1099,Christian Fellowship,Soccer Boys,35,⤷ 9/13,5 - 0,Sacred Heart,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2619953
1099,Christian Fellowship,Soccer Boys,35,9/18,1 - 2,Marshall,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2606197
1099,Christian Fellowship,Soccer Boys,35,9/26,7 - 1,Sacred Heart,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2591058
1099,Christian Fellowship,Soccer Boys,35,9/30,5 - 0,Stover with St. Paul (Stover) Jr.,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2591081
1099,Christian Fellowship,Soccer Boys,35,10/7,2 - 0,Sacred Heart,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2591063
1099,Christian Fellowship,Soccer Boys,35,10/9,1 - 1,Marshall,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2591082
1099,Christian Fellowship,Soccer Boys,35,10/13,1 - 1,La Monte,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2591083
1099,Christian Fellowship,Soccer Boys,35,10/14,1 - 0,Smithton (JH),away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2592922
1099,Christian Fellowship,Soccer Boys,35,10/17,0 - 2,Stover with St. Paul (Stover) Jr.,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=35,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=35&comp=2615792
1099,Christian Fellowship,Swimming and Diving Boys,44,9/8,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=538280
1099,Christian Fellowship,Swimming and Diving Boys,44,9/9,,Hannibal,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=44&comp=2603070
1099,Christian Fellowship,Swimming and Diving Boys,44,9/10,,Smith-Cotton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=44&comp=2603083
1099,Christian Fellowship,Swimming and Diving Boys,44,9/16,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=538284
1099,Christian Fellowship,Swimming and Diving Boys,44,9/20,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=538283
1099,Christian Fellowship,Swimming and Diving Boys,44,9/29,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=534791
1099,Christian Fellowship,Swimming and Diving Boys,44,10/3-4,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=538285
1099,Christian Fellowship,Swimming and Diving Boys,44,10/16,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=527392
1099,Christian Fellowship,Swimming and Diving Boys,44,10/18,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=538286
1099,Christian Fellowship,Swimming and Diving Boys,44,10/30,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=538287
1099,Christian Fellowship,Swimming and Diving Boys,44,11/1,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=44&tournament=538288
1099,Christian Fellowship,Swimming and Diving Boys,44,11/7,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/Activities/DistrictTournaments.aspx?alg=44&class=1&district=1&year=2025
1099,Christian Fellowship,Swimming and Diving Boys,44,11/13-14,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=44,https://www.mshsaa.org/Activities/DistrictWinners.aspx?alg=44&class=1&year=2025
1099,Christian Fellowship,Swimming and Diving Girls,45,12/9,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=45&tournament=527387
1099,Christian Fellowship,Swimming and Diving Girls,45,12/13,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=45&tournament=559608
1099,Christian Fellowship,Swimming and Diving Girls,45,1/10,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=45&tournament=559604
1099,Christian Fellowship,Swimming and Diving Girls,45,1/17,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=45&tournament=527386
1099,Christian Fellowship,Swimming and Diving Girls,45,1/28,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=45,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=45&tournament=527384
1099,Christian Fellowship,Swimming and Diving Girls,45,2/13,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=45,https://www.mshsaa.org/Activities/DistrictTournaments.aspx?alg=45&class=1&district=1&year=2025
1099,Christian Fellowship,Swimming and Diving Girls,45,2/19-20,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=45,https://www.mshsaa.org/Activities/DistrictWinners.aspx?alg=45&class=1&year=2025
1099,Christian Fellowship,Track and Field Boys,52,3/20,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=571561
1099,Christian Fellowship,Track and Field Boys,52,4/1,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=526325
1099,Christian Fellowship,Track and Field Boys,52,4/2,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=572363
1099,Christian Fellowship,Track and Field Boys,52,4/7,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=572460
1099,Christian Fellowship,Track and Field Boys,52,4/9,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=561325
1099,Christian Fellowship,Track and Field Boys,52,4/14,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=569931
1099,Christian Fellowship,Track and Field Boys,52,4/17,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=568806
1099,Christian Fellowship,Track and Field Boys,52,4/20,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=524890
1099,Christian Fellowship,Track and Field Boys,52,4/30,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=52,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=52&tournament=528542
1099,Christian Fellowship,Track and Field Girls,53,3/20,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=53&tournament=571562
1099,Christian Fellowship,Track and Field Girls,53,4/1,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=53&tournament=526326
1099,Christian Fellowship,Track and Field Girls,53,4/2,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=53&tournament=572364
1099,Christian Fellowship,Track and Field Girls,53,4/7,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=53&tournament=572461
1099,Christian Fellowship,Track and Field Girls,53,4/9,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=53,https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=53&tournament=561326
